22:06:46.308 |I| Core                           | RequestBuilder thread:8        | MsBuild process with Id = 35984
22:06:47.238 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: UnityEngine.TestRunner.Player.csproj
22:06:47.238 |I| Build                          | RequestBuilder thread:8        | Start build 'UnityEngine.TestRunner.Player.csproj' with 1 target frameworks
22:06:47.240 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.240 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEngine.UI.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.240 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: UnityEngine.UI.Player.csproj
22:06:47.240 |I| Build                          | RequestBuilder thread:8        | Start build 'UnityEngine.UI.Player.csproj' with 1 target frameworks
22:06:47.241 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.247 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.TextMeshPro.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.248 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.AI.Navigation.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.248 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Assembly-CSharp.Player.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.248 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Assembly-CSharp-Editor.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.248 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Assembly-CSharp-Editor.csproj
22:06:47.248 |I| Build                          | RequestBuilder thread:8        | Start build 'Assembly-CSharp-Editor.csproj' with 1 target frameworks
22:06:47.248 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.248 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Assembly-CSharp-Editor-firstpass.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.248 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Assembly-CSharp-Editor-firstpass.csproj
22:06:47.248 |I| Build                          | RequestBuilder thread:8        | Start build 'Assembly-CSharp-Editor-firstpass.csproj' with 1 target frameworks
22:06:47.249 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.249 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.Mathematics.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.249 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.Mathematics.Tests.csproj
22:06:47.249 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.Mathematics.Tests.csproj' with 1 target frameworks
22:06:47.249 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.249 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.AI.Navigation.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.249 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.AI.Navigation.Tests.csproj
22:06:47.249 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.AI.Navigation.Tests.csproj' with 1 target frameworks
22:06:47.250 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.250 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.TextMeshPro.Editor.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.250 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.TextMeshPro.Editor.Tests.csproj
22:06:47.250 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.TextMeshPro.Editor.Tests.csproj' with 1 target frameworks
22:06:47.250 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.250 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'JetBrains.Frontend.2019.4.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.250 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: JetBrains.Frontend.2019.4.csproj
22:06:47.250 |I| Build                          | RequestBuilder thread:8        | Start build 'JetBrains.Frontend.2019.4.csproj' with 1 target frameworks
22:06:47.252 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.252 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'DocCodeExamples.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.252 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: DocCodeExamples.csproj
22:06:47.252 |I| Build                          | RequestBuilder thread:8        | Start build 'DocCodeExamples.csproj' with 1 target frameworks
22:06:47.252 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.252 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.Settings.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.253 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.Settings.Tests.csproj
22:06:47.253 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.Settings.Tests.csproj' with 1 target frameworks
22:06:47.253 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.253 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.AI.Navigation.Editor.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.253 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.AI.Navigation.Editor.Tests.csproj
22:06:47.253 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.AI.Navigation.Editor.Tests.csproj' with 1 target frameworks
22:06:47.253 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.254 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEngine.UI.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.254 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: UnityEngine.UI.Tests.csproj
22:06:47.254 |I| Build                          | RequestBuilder thread:8        | Start build 'UnityEngine.UI.Tests.csproj' with 1 target frameworks
22:06:47.254 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.254 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.TextMeshPro.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.254 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.TextMeshPro.Tests.csproj
22:06:47.254 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.TextMeshPro.Tests.csproj' with 1 target frameworks
22:06:47.254 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.254 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEditor.UI.EditorTests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.254 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: UnityEditor.UI.EditorTests.csproj
22:06:47.254 |I| Build                          | RequestBuilder thread:8        | Start build 'UnityEditor.UI.EditorTests.csproj' with 1 target frameworks
22:06:47.254 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.255 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'JetBrains.Frontend.2020.2.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:06:47.255 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: JetBrains.Frontend.2020.2.csproj
22:06:47.255 |I| Build                          | RequestBuilder thread:8        | Start build 'JetBrains.Frontend.2020.2.csproj' with 1 target frameworks
22:06:47.255 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.358 |I| Build                          | :4                             | Finish build part [1/1] for project 'UnityEngine.TestRunner.csproj': Success
22:06:47.358 |I| Build                          | :4                             | Finish build project 'UnityEngine.TestRunner.csproj': Success
22:06:47.366 |I| Build                          | :7                             | Finish build part [1/1] for project 'JetBrains.Frontend.2020.2.csproj': Success
22:06:47.366 |I| Build                          | :7                             | Finish build project 'JetBrains.Frontend.2020.2.csproj': Success
22:06:47.373 |I| Build                          | :20                            | Finish build part [1/1] for project 'UnityEditor.UI.EditorTests.csproj': Success
22:06:47.373 |I| Build                          | :20                            | Finish build project 'UnityEditor.UI.EditorTests.csproj': Success
22:06:47.392 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Tests.csproj': Success
22:06:47.392 |I| Build                          | :19                            | Finish build project 'Unity.TextMeshPro.Tests.csproj': Success
22:06:47.398 |I| Build                          | :18                            | Finish build part [1/1] for project 'UnityEngine.UI.Tests.csproj': Success
22:06:47.398 |I| Build                          | :18                            | Finish build project 'UnityEngine.UI.Tests.csproj': Success
22:06:47.402 |I| BuildQueue                     | :4                             | Build layer: UnityEditor.TestRunner.csproj
22:06:47.402 |I| Build                          | :4                             | Start build 'UnityEditor.TestRunner.csproj' with 1 target frameworks
22:06:47.403 |I| Build                          | :4                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.405 |I| Build                          | :25                            | Finish build part [1/1] for project 'Unity.AI.Navigation.Editor.Tests.csproj': Success
22:06:47.405 |I| Build                          | :25                            | Finish build project 'Unity.AI.Navigation.Editor.Tests.csproj': Success
22:06:47.516 |I| Build                          | :24                            | Finish build part [1/1] for project 'UnityEditor.TestRunner.csproj': Success
22:06:47.516 |I| Build                          | :24                            | Finish build project 'UnityEditor.TestRunner.csproj': Success
22:06:47.526 |I| Build                          | :7                             | Finish build part [1/1] for project 'Unity.Settings.Tests.csproj': Success
22:06:47.526 |I| Build                          | :7                             | Finish build project 'Unity.Settings.Tests.csproj': Success
22:06:47.534 |I| Build                          | :4                             | Finish build part [1/1] for project 'DocCodeExamples.csproj': Success
22:06:47.534 |I| Build                          | :4                             | Finish build project 'DocCodeExamples.csproj': Success
22:06:47.540 |I| Build                          | :18                            | Finish build part [1/1] for project 'JetBrains.Frontend.2019.4.csproj': Success
22:06:47.540 |I| Build                          | :18                            | Finish build project 'JetBrains.Frontend.2019.4.csproj': Success
22:06:47.547 |I| Build                          | :7                             | Finish build part [1/1] for project 'Unity.TextMeshPro.Editor.Tests.csproj': Success
22:06:47.547 |I| Build                          | :7                             | Finish build project 'Unity.TextMeshPro.Editor.Tests.csproj': Success
22:06:47.553 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.AI.Navigation.Tests.csproj': Success
22:06:47.553 |I| Build                          | :4                             | Finish build project 'Unity.AI.Navigation.Tests.csproj': Success
22:06:47.561 |I| Build                          | :22                            | Finish build part [1/1] for project 'Unity.Mathematics.Tests.csproj': Success
22:06:47.561 |I| Build                          | :22                            | Finish build project 'Unity.Mathematics.Tests.csproj': Success
22:06:47.567 |I| Build                          | :5                             | Finish build part [1/1] for project 'Assembly-CSharp-Editor-firstpass.csproj': Success
22:06:47.567 |I| Build                          | :5                             | Finish build project 'Assembly-CSharp-Editor-firstpass.csproj': Success
22:06:47.574 |I| Build                          | :24                            | Finish build part [1/1] for project 'Assembly-CSharp-Editor.csproj': Success
22:06:47.574 |I| Build                          | :24                            | Finish build project 'Assembly-CSharp-Editor.csproj': Success
22:06:47.606 |I| Build                          | :21                            | Finish build part [1/1] for project 'UnityEngine.UI.Player.csproj': Success
22:06:47.606 |I| Build                          | :21                            | Finish build project 'UnityEngine.UI.Player.csproj': Success
22:06:47.616 |I| BuildQueue                     | :21                            | Build layer: Unity.Timeline.Player.csproj, Unity.Mathematics.Player.csproj, Unity.TextMeshPro.Player.csproj, Unity.AI.Navigation.Player.csproj
22:06:47.616 |I| Build                          | :21                            | Start build 'Unity.Timeline.Player.csproj' with 1 target frameworks
22:06:47.617 |I| Build                          | :21                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.617 |I| Build                          | :21                            | Start build 'Unity.Mathematics.Player.csproj' with 1 target frameworks
22:06:47.618 |I| Build                          | :21                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.618 |I| Build                          | :21                            | Start build 'Unity.TextMeshPro.Player.csproj' with 1 target frameworks
22:06:47.619 |I| Build                          | :21                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.619 |I| Build                          | :21                            | Start build 'Unity.AI.Navigation.Player.csproj' with 1 target frameworks
22:06:47.620 |I| Build                          | :21                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.646 |I| Build                          | :22                            | Finish build part [1/1] for project 'UnityEngine.TestRunner.Player.csproj': Success
22:06:47.646 |I| Build                          | :22                            | Finish build project 'UnityEngine.TestRunner.Player.csproj': Success
22:06:47.682 |I| Build                          | :5                             | Finish build part [1/1] for project 'Unity.AI.Navigation.Player.csproj': Success
22:06:47.682 |I| Build                          | :5                             | Finish build project 'Unity.AI.Navigation.Player.csproj': Success
22:06:47.717 |I| Build                          | :20                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Player.csproj': Success
22:06:47.717 |I| Build                          | :20                            | Finish build project 'Unity.TextMeshPro.Player.csproj': Success
22:06:47.760 |I| Build                          | :22                            | Finish build part [1/1] for project 'Unity.Mathematics.Player.csproj': Success
22:06:47.760 |I| Build                          | :22                            | Finish build project 'Unity.Mathematics.Player.csproj': Success
22:06:47.765 |I| BuildQueue                     | :22                            | Build layer: Unity.Splines.Player.csproj
22:06:47.765 |I| Build                          | :22                            | Start build 'Unity.Splines.Player.csproj' with 1 target frameworks
22:06:47.765 |I| Build                          | :22                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.798 |I| Build                          | :5                             | Finish build part [1/1] for project 'Unity.Timeline.Player.csproj': Success
22:06:47.798 |I| Build                          | :5                             | Finish build project 'Unity.Timeline.Player.csproj': Success
22:06:47.841 |I| Build                          | :20                            | Finish build part [1/1] for project 'Unity.Splines.Player.csproj': Success
22:06:47.841 |I| Build                          | :20                            | Finish build project 'Unity.Splines.Player.csproj': Success
22:06:47.846 |I| BuildQueue                     | :20                            | Build layer: Assembly-CSharp.Player.csproj
22:06:47.846 |I| Build                          | :20                            | Start build 'Assembly-CSharp.Player.csproj' with 1 target frameworks
22:06:47.847 |I| Build                          | :20                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:06:47.883 |I| Build                          | :5                             | Finish build part [1/1] for project 'UnityEngine.UI.csproj': Success
22:06:47.883 |I| Build                          | :5                             | Finish build project 'UnityEngine.UI.csproj': Success
