22:10:51.021 |I| Core                           | RequestBuilder thread:8        | MsBuild process with Id = 5540
22:10:51.921 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.AI.Navigation.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.921 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.AI.Navigation.Tests.csproj
22:10:51.921 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.AI.Navigation.Tests.csproj' with 1 target frameworks
22:10:51.921 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.921 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.TextMeshPro.Editor.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.921 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.TextMeshPro.Editor.Tests.csproj
22:10:51.921 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.TextMeshPro.Editor.Tests.csproj' with 1 target frameworks
22:10:51.921 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.921 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'JetBrains.Frontend.2019.4.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.921 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: JetBrains.Frontend.2019.4.csproj
22:10:51.921 |I| Build                          | RequestBuilder thread:8        | Start build 'JetBrains.Frontend.2019.4.csproj' with 1 target frameworks
22:10:51.922 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.922 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'DocCodeExamples.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.922 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: DocCodeExamples.csproj
22:10:51.922 |I| Build                          | RequestBuilder thread:8        | Start build 'DocCodeExamples.csproj' with 1 target frameworks
22:10:51.922 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.922 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.Settings.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.922 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.Settings.Tests.csproj
22:10:51.922 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.Settings.Tests.csproj' with 1 target frameworks
22:10:51.922 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.922 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.AI.Navigation.Editor.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.922 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.AI.Navigation.Editor.Tests.csproj
22:10:51.922 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.AI.Navigation.Editor.Tests.csproj' with 1 target frameworks
22:10:51.924 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.924 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEngine.UI.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.924 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: UnityEngine.UI.Tests.csproj
22:10:51.924 |I| Build                          | RequestBuilder thread:8        | Start build 'UnityEngine.UI.Tests.csproj' with 1 target frameworks
22:10:51.924 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.924 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'Unity.TextMeshPro.Tests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.924 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: Unity.TextMeshPro.Tests.csproj
22:10:51.924 |I| Build                          | RequestBuilder thread:8        | Start build 'Unity.TextMeshPro.Tests.csproj' with 1 target frameworks
22:10:51.925 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.925 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'UnityEditor.UI.EditorTests.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.925 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: UnityEditor.UI.EditorTests.csproj
22:10:51.925 |I| Build                          | RequestBuilder thread:8        | Start build 'UnityEditor.UI.EditorTests.csproj' with 1 target frameworks
22:10:51.925 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:51.925 |I| ProjectModel                   | RequestBuilder thread:8        | Project 'JetBrains.Frontend.2020.2.csproj' has load-time sensitive targets: XamlMarkupCompilePass1
22:10:51.925 |I| BuildQueue                     | RequestBuilder thread:8        | Build immediately: JetBrains.Frontend.2020.2.csproj
22:10:51.925 |I| Build                          | RequestBuilder thread:8        | Start build 'JetBrains.Frontend.2020.2.csproj' with 1 target frameworks
22:10:51.925 |I| Build                          | RequestBuilder thread:8        | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.016 |I| Build                          | :5                             | Finish build part [1/1] for project 'UnityEngine.TestRunner.csproj': Success
22:10:52.016 |I| Build                          | :5                             | Finish build project 'UnityEngine.TestRunner.csproj': Success
22:10:52.039 |I| Build                          | :18                            | Finish build part [1/1] for project 'JetBrains.Frontend.2020.2.csproj': Success
22:10:52.039 |I| Build                          | :18                            | Finish build project 'JetBrains.Frontend.2020.2.csproj': Success
22:10:52.046 |I| Build                          | :19                            | Finish build part [1/1] for project 'UnityEditor.UI.EditorTests.csproj': Success
22:10:52.046 |I| Build                          | :19                            | Finish build project 'UnityEditor.UI.EditorTests.csproj': Success
22:10:52.051 |I| Build                          | :7                             | Finish build part [1/1] for project 'Unity.TextMeshPro.Tests.csproj': Success
22:10:52.051 |I| Build                          | :7                             | Finish build project 'Unity.TextMeshPro.Tests.csproj': Success
22:10:52.058 |I| Build                          | :4                             | Finish build part [1/1] for project 'UnityEngine.UI.Tests.csproj': Success
22:10:52.058 |I| Build                          | :4                             | Finish build project 'UnityEngine.UI.Tests.csproj': Success
22:10:52.069 |I| BuildQueue                     | :5                             | Build layer: UnityEditor.TestRunner.csproj
22:10:52.069 |I| Build                          | :5                             | Start build 'UnityEditor.TestRunner.csproj' with 1 target frameworks
22:10:52.070 |I| Build                          | :5                             | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.070 |I| Build                          | :20                            | Finish build part [1/1] for project 'Unity.AI.Navigation.Editor.Tests.csproj': Success
22:10:52.070 |I| Build                          | :20                            | Finish build project 'Unity.AI.Navigation.Editor.Tests.csproj': Success
22:10:52.193 |I| Build                          | :20                            | Finish build part [1/1] for project 'UnityEditor.TestRunner.csproj': Success
22:10:52.193 |I| Build                          | :20                            | Finish build project 'UnityEditor.TestRunner.csproj': Success
22:10:52.200 |I| Build                          | :22                            | Finish build part [1/1] for project 'Unity.Settings.Tests.csproj': Success
22:10:52.200 |I| Build                          | :22                            | Finish build project 'Unity.Settings.Tests.csproj': Success
22:10:52.215 |I| Build                          | :18                            | Finish build part [1/1] for project 'DocCodeExamples.csproj': Success
22:10:52.215 |I| Build                          | :18                            | Finish build project 'DocCodeExamples.csproj': Success
22:10:52.222 |I| Build                          | :19                            | Finish build part [1/1] for project 'JetBrains.Frontend.2019.4.csproj': Success
22:10:52.222 |I| Build                          | :19                            | Finish build project 'JetBrains.Frontend.2019.4.csproj': Success
22:10:52.229 |I| Build                          | :7                             | Finish build part [1/1] for project 'Unity.TextMeshPro.Editor.Tests.csproj': Success
22:10:52.229 |I| Build                          | :7                             | Finish build project 'Unity.TextMeshPro.Editor.Tests.csproj': Success
22:10:52.236 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.AI.Navigation.Tests.csproj': Success
22:10:52.236 |I| Build                          | :4                             | Finish build project 'Unity.AI.Navigation.Tests.csproj': Success
22:10:52.246 |I| Build                          | :5                             | Finish build part [1/1] for project 'Unity.Mathematics.Tests.csproj': Success
22:10:52.246 |I| Build                          | :5                             | Finish build project 'Unity.Mathematics.Tests.csproj': Success
22:10:52.253 |I| Build                          | :20                            | Finish build part [1/1] for project 'Assembly-CSharp-Editor-firstpass.csproj': Success
22:10:52.253 |I| Build                          | :20                            | Finish build project 'Assembly-CSharp-Editor-firstpass.csproj': Success
22:10:52.260 |I| Build                          | :7                             | Finish build part [1/1] for project 'Assembly-CSharp-Editor.csproj': Success
22:10:52.260 |I| Build                          | :7                             | Finish build project 'Assembly-CSharp-Editor.csproj': Success
22:10:52.295 |I| Build                          | :22                            | Finish build part [1/1] for project 'UnityEngine.UI.Player.csproj': Success
22:10:52.295 |I| Build                          | :22                            | Finish build project 'UnityEngine.UI.Player.csproj': Success
22:10:52.307 |I| BuildQueue                     | :22                            | Build layer: Unity.Timeline.Player.csproj, Unity.Mathematics.Player.csproj, Unity.TextMeshPro.Player.csproj, Unity.AI.Navigation.Player.csproj
22:10:52.307 |I| Build                          | :22                            | Start build 'Unity.Timeline.Player.csproj' with 1 target frameworks
22:10:52.307 |I| Build                          | :22                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.307 |I| Build                          | :22                            | Start build 'Unity.Mathematics.Player.csproj' with 1 target frameworks
22:10:52.308 |I| Build                          | :22                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.308 |I| Build                          | :22                            | Start build 'Unity.TextMeshPro.Player.csproj' with 1 target frameworks
22:10:52.309 |I| Build                          | :22                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.309 |I| Build                          | :22                            | Start build 'Unity.AI.Navigation.Player.csproj' with 1 target frameworks
22:10:52.310 |I| Build                          | :22                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.340 |I| Build                          | :5                             | Finish build part [1/1] for project 'UnityEngine.TestRunner.Player.csproj': Success
22:10:52.340 |I| Build                          | :5                             | Finish build project 'UnityEngine.TestRunner.Player.csproj': Success
22:10:52.381 |I| Build                          | :18                            | Finish build part [1/1] for project 'Unity.AI.Navigation.Player.csproj': Success
22:10:52.381 |I| Build                          | :18                            | Finish build project 'Unity.AI.Navigation.Player.csproj': Success
22:10:52.420 |I| Build                          | :23                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Player.csproj': Success
22:10:52.420 |I| Build                          | :23                            | Finish build project 'Unity.TextMeshPro.Player.csproj': Success
22:10:52.459 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.Mathematics.Player.csproj': Success
22:10:52.459 |I| Build                          | :19                            | Finish build project 'Unity.Mathematics.Player.csproj': Success
22:10:52.464 |I| BuildQueue                     | :19                            | Build layer: Unity.Splines.Player.csproj
22:10:52.464 |I| Build                          | :19                            | Start build 'Unity.Splines.Player.csproj' with 1 target frameworks
22:10:52.465 |I| Build                          | :19                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.492 |I| Build                          | :19                            | Finish build part [1/1] for project 'Unity.Timeline.Player.csproj': Success
22:10:52.492 |I| Build                          | :19                            | Finish build project 'Unity.Timeline.Player.csproj': Success
22:10:52.538 |I| Build                          | :22                            | Finish build part [1/1] for project 'Unity.Splines.Player.csproj': Success
22:10:52.538 |I| Build                          | :22                            | Finish build project 'Unity.Splines.Player.csproj': Success
22:10:52.543 |I| BuildQueue                     | :22                            | Build layer: Assembly-CSharp.Player.csproj
22:10:52.543 |I| Build                          | :22                            | Start build 'Assembly-CSharp.Player.csproj' with 1 target frameworks
22:10:52.544 |I| Build                          | :22                            | Targets for build: _CheckForInvalidConfigurationAndPlatform;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
22:10:52.577 |I| Build                          | :23                            | Finish build part [1/1] for project 'UnityEngine.UI.csproj': Success
22:10:52.577 |I| Build                          | :23                            | Finish build project 'UnityEngine.UI.csproj': Success
